Date,AAPL,GOOG,MSFT
2010-02-26,7.307857036590576,13.120820045471191,28.670000076293945
2010-03-01,7.463929176330566,13.2675199508667,29.020000457763672
2010-03-02,7.458929061889648,13.47598934173584,28.459999084472656
2010-03-03,7.476070880889893,13.582091331481934,28.459999084472656
2010-03-04,7.525356769561768,13.812975883483887,28.6299991607666
2010-03-05,7.819643020629883,14.052577018737793,28.59000015258789
2010-03-08,7.824285984039307,14.009489059448242,28.6299991607666
2010-03-09,7.965000152587891,13.952452659606934,28.799999237060547
2010-03-10,8.029999732971191,14.35743522644043,28.969999313354492
2010-03-11,8.053570747375488,14.474246978759766,29.18000030517578
2010-03-12,8.092857360839844,14.434395790100098,29.270000457763672
2010-03-15,7.994286060333252,14.026924133300781,29.290000915527344
2010-03-16,8.016071319580078,14.077235221862793,29.3700008392334
2010-03-17,8.00428581237793,14.086200714111328,29.6299991607666
2010-03-18,8.023214340209961,14.107123374938965,29.610000610351562
2010-03-19,7.9375,13.947720527648926,29.59000015258789
2010-03-22,8.026785850524902,13.885454177856445,29.600000381469727
2010-03-23,8.15571403503418,13.673747062683105,29.8799991607666
2010-03-24,8.19178581237793,13.881219863891602,29.649999618530273
2010-03-25,8.094642639160156,14.019452095031738,30.010000228881836
2010-03-26,8.246429443359375,14.014719009399414,29.65999984741211
2010-03-29,8.299642562866211,14.008742332458496,29.59000015258789
2010-03-30,8.423213958740234,14.11484432220459,29.770000457763672
2010-03-31,8.39285659790039,14.125056266784668,29.290000915527344
2010-04-01,8.427499771118164,14.166898727416992,29.15999984741211
2010-04-05,8.517499923706055,14.221942901611328,29.270000457763672
2010-04-06,8.555000305175781,14.152453422546387,29.31999969482422
2010-04-07,8.592857360839844,14.035889625549316,29.350000381469727
2010-04-08,8.569643020629883,14.134270668029785,29.920000076293945
2010-04-09,8.635356903076172,14.102640151977539,30.34000015258789
2010-04-12,8.653214454650879,14.264781951904297,30.31999969482422
2010-04-13,8.65821361541748,14.614471435546875,30.450000762939453
2010-04-14,8.774642944335938,14.670013427734375,30.81999969482422
2010-04-15,8.890000343322754,14.826925277709961,30.8700008392334
2010-04-16,8.835714340209961,13.70238971710205,30.670000076293945
2010-04-19,8.823928833007812,13.70114517211914,31.040000915527344
2010-04-20,8.735357284545898,13.82418441772461,31.360000610351562
2010-04-21,9.257857322692871,13.805752754211426,31.329999923706055
2010-04-22,9.516785621643066,13.625429153442383,31.389999389648438
2010-04-23,9.672499656677246,13.573871612548828,30.959999084472656
2010-04-26,9.625,13.241368293762207,31.110000610351562
2010-04-27,9.35857105255127,13.177108764648438,30.850000381469727
2010-04-28,9.342857360839844,13.180347442626953,30.90999984741211
2010-04-29,9.59428596496582,13.250333786010742,31.0
2010-04-30,9.3246431350708,13.093422889709473,30.540000915527344
2010-05-03,9.512499809265137,13.21546459197998,30.860000610351562
2010-05-04,9.238571166992188,12.611976623535156,30.1299991607666
2010-05-05,9.142499923706055,12.6964111328125,29.850000381469727
2010-05-06,8.79464340209961,12.420195579528809,28.979999542236328
2010-05-07,8.42357063293457,12.282462120056152,28.209999084472656
2010-05-10,9.071070671081543,12.99255084991455,28.940000534057617
2010-05-11,9.161429405212402,12.678727149963379,28.8799991607666
2010-05-12,9.360357284545898,12.587569236755371,29.440000534057617
2010-05-13,9.227143287658691,12.724306106567383,29.239999771118164
2010-05-14,9.0649995803833,12.640869140625,28.93000030517578
2010-05-17,9.079285621643066,12.651827812194824,28.940000534057617
2010-05-18,9.012857437133789,12.412723541259766,28.600000381469727
2010-05-19,8.869285583496094,12.314592361450195,28.239999771118164
2010-05-20,8.491429328918457,11.830904960632324,27.110000610351562
2010-05-21,8.65428638458252,11.757181167602539,26.84000015258789
2010-05-24,8.812856674194336,11.884453773498535,26.270000457763672
2010-05-25,8.757857322692871,11.88221263885498,26.06999969482422
2010-05-26,8.71821403503418,11.842362403869629,25.010000228881836
2010-05-27,9.048213958740234,12.215712547302246,26.0
2010-05-28,9.174285888671875,12.095413208007812,25.799999237060547
2010-06-01,9.315357208251953,12.0142183303833,25.889999389648438
2010-06-02,9.426786422729492,12.288190841674805,26.459999084472656
2010-06-03,9.397143363952637,12.592799186706543,26.860000610351562
2010-06-04,9.14142894744873,12.421441078186035,25.790000915527344
2010-06-07,8.962142944335938,12.092674255371094,25.290000915527344
2010-06-08,8.904643058776855,12.07424259185791,25.110000610351562
2010-06-09,8.685713768005371,11.806246757507324,24.790000915527344
2010-06-10,8.946785926818848,12.12978458404541,25.0
2010-06-11,9.053929328918457,12.166894912719727,25.65999984741211
2010-06-14,9.081428527832031,12.03464126586914,25.5
2010-06-15,9.274642944335938,12.403260231018066,26.579999923706055
2010-06-16,9.54464340209961,12.484952926635742,26.31999969482422
2010-06-17,9.709643363952637,12.455313682556152,26.3700008392334
2010-06-18,9.788213729858398,12.454069137573242,26.440000534057617
2010-06-21,9.64892864227295,12.168390274047852,25.950000762939453
2010-06-22,9.780357360839844,12.110856056213379,25.770000457763672
2010-06-23,9.677499771118164,12.006248474121094,25.309999465942383
2010-06-24,9.60714340209961,11.833146095275879,25.0
2010-06-25,9.524999618530273,11.772871971130371,24.530000686645508
2010-06-28,9.58214282989502,11.757927894592285,24.309999465942383
2010-06-29,9.14892864227295,11.314091682434082,23.309999465942383
2010-06-30,8.983214378356934,11.082210540771484,23.010000228881836
2010-07-01,8.874285697937012,10.946221351623535,23.15999984741211
2010-07-02,8.819286346435547,10.872995376586914,23.270000457763672
2010-07-06,8.879643440246582,10.861040115356445,23.81999969482422
2010-07-07,9.238213539123535,11.212970733642578,24.299999237060547
2010-07-08,9.217499732971191,11.371376991271973,24.40999984741211
2010-07-09,9.272143363952637,11.643607139587402,24.270000457763672
2010-07-12,9.188928604125977,11.851327896118164,24.829999923706055
2010-07-13,8.992856979370117,12.184329986572266,25.1299991607666
2010-07-14,9.026070594787598,12.237629890441895,25.440000534057617
2010-07-15,8.98035717010498,12.304380416870117,25.510000228881836
2010-07-16,8.925000190734863,11.447342872619629,24.889999389648438
2010-07-19,8.770713806152344,11.610979080200195,25.229999542236328
2010-07-20,8.996070861816406,11.994791030883789,25.479999542236328
2010-07-21,9.079999923706055,11.892922401428223,25.1200008392334
2010-07-22,9.250714302062988,12.074990272521973,25.84000015258789
2010-07-23,9.283571243286133,12.205750465393066,25.809999465942383
2010-07-26,9.260000228881836,12.17860221862793,26.100000381469727
2010-07-27,9.431428909301758,12.269760131835938,26.15999984741211
2010-07-28,9.319999694824219,12.063532829284668,25.950000762939453
2010-07-29,9.21821403503418,12.079472541809082,26.030000686645508
2010-07-30,9.1875,12.0759859085083,25.809999465942383
2010-08-02,9.351785659790039,12.21446704864502,26.329999923706055
2010-08-03,9.354642868041992,12.200020790100098,26.15999984741211
2010-08-04,9.392143249511719,12.610732078552246,25.729999542236328
2010-08-05,9.346428871154785,12.655065536499023,25.3700008392334
2010-08-06,9.288928985595703,12.45880126953125,25.549999237060547
2010-08-09,9.348214149475098,12.58657169342041,25.610000610351562
2010-08-10,9.264642715454102,12.54572582244873,25.06999969482422
2010-08-11,8.935357093811035,12.24759292602539,24.860000610351562
2010-08-12,8.992500305175781,12.254318237304688,24.489999771118164
2010-08-13,8.896429061889648,12.113346099853516,24.399999618530273
2010-08-16,8.84428596496582,12.094416618347168,24.5
2010-08-17,8.998929023742676,12.217206954956055,24.709999084472656
2010-08-18,9.038213729858398,12.008737564086914,24.81999969482422
2010-08-19,8.924285888671875,11.655562400817871,24.440000534057617
2010-08-20,8.915714263916016,11.507368087768555,24.229999542236328
2010-08-23,8.778571128845215,11.558425903320312,24.280000686645508
2010-08-24,8.568928718566895,11.242609977722168,24.040000915527344
2010-08-25,8.674642562866211,11.323058128356934,24.100000381469727
2010-08-26,8.581428527832031,11.23239803314209,23.81999969482422
2010-08-27,8.62928581237793,11.4279146194458,23.93000030517578
2010-08-30,8.660714149475098,11.274989128112793,23.639999389648438
2010-08-31,8.682143211364746,11.208488464355469,23.469999313354492
2010-09-01,8.940357208251953,11.465274810791016,23.899999618530273
2010-09-02,9.006071090698242,11.536258697509766,23.940000534057617
2010-09-03,9.241786003112793,11.713595390319824,24.290000915527344
2010-09-07,9.207500457763672,11.566644668579102,23.959999084472656
2010-09-08,9.390000343322754,11.72056770324707,23.93000030517578
2010-09-09,9.395357131958008,11.86004638671875,24.010000228881836
2010-09-10,9.407500267028809,11.859048843383789,23.850000381469727
2010-09-13,9.537142753601074,12.011727333068848,25.110000610351562
2010-09-14,9.57357120513916,11.965899467468262,25.030000686645508
2010-09-15,9.650713920593262,11.971129417419434,25.1200008392334
2010-09-16,9.8774995803833,11.981590270996094,25.329999923706055
2010-09-17,9.834643363952637,12.207990646362305,25.219999313354492
2010-09-20,10.115357398986816,12.65954875946045,25.43000030517578
2010-09-21,10.134642601013184,12.788564682006836,25.149999618530273
2010-09-22,10.276785850524902,12.851827621459961,24.610000610351562
2010-09-23,10.318571090698242,12.789063453674316,24.43000030517578
2010-09-24,10.4399995803833,13.133024215698242,24.780000686645508
2010-09-27,10.398571014404297,13.210733413696289,24.729999542236328
2010-09-28,10.244999885559082,13.130035400390625,24.68000030517578
2010-09-29,10.263214111328125,13.142987251281738,24.5
2010-09-30,10.133929252624512,13.095664024353027,24.489999771118164
2010-10-01,10.09000015258789,13.091429710388184,24.3799991607666
2010-10-04,9.95142936706543,13.009984970092773,23.90999984741211
2010-10-05,10.319286346435547,13.405503273010254,24.350000381469727
2010-10-06,10.328213691711426,13.30886459350586,24.43000030517578
2010-10-07,10.329285621643066,13.200770378112793,24.530000686645508
2010-10-08,10.5024995803833,13.358677864074707,24.56999969482422
2010-10-11,10.54857063293457,13.420696258544922,24.59000015258789
2010-10-12,10.662142753601074,13.484208106994629,24.829999923706055
2010-10-13,10.71928596496582,13.531780242919922,25.34000015258789
2010-10-14,10.796786308288574,13.472750663757324,25.229999542236328
2010-10-15,11.240714073181152,14.980100631713867,25.540000915527344
2010-10-18,11.35714340209961,15.385083198547363,25.81999969482422
2010-10-19,11.053214073181152,15.139004707336426,25.100000381469727
2010-10-20,11.090356826782227,15.142741203308105,25.309999465942383
2010-10-21,11.054286003112793,15.242616653442383,25.420000076293945
2010-10-22,10.981071472167969,15.256067276000977,25.3799991607666
2010-10-25,11.029999732971191,15.35494613647461,25.190000534057617
2010-10-26,11.001786231994629,15.40725040435791,25.899999618530273
2010-10-27,10.993928909301758,15.354199409484863,26.049999237060547
2010-10-28,10.901429176330566,15.40675163269043,26.280000686645508
2010-10-29,10.749285697937012,15.28520679473877,26.670000076293945
2010-11-01,10.863571166992188,15.317585945129395,26.950000762939453
2010-11-02,11.04857063293457,15.33253002166748,27.389999389648438
2010-11-03,11.171428680419922,15.446601867675781,27.030000686645508
2010-11-04,11.366786003112793,15.548471450805664,27.139999389648438
2010-11-05,11.326070785522461,15.568644523620605,26.850000381469727
2010-11-08,11.37928581237793,15.610736846923828,26.809999465942383
2010-11-09,11.28857135772705,15.562169075012207,26.950000762939453
2010-11-10,11.358214378356934,15.513850212097168,26.940000534057617
2010-11-11,11.308929443359375,15.37213134765625,26.68000030517578
2010-11-12,11.001070976257324,15.02592945098877,26.270000457763672
2010-11-15,10.965714454650879,14.831158638000488,26.200000762939453
2010-11-16,10.771071434020996,14.538505554199219,25.809999465942383
2010-11-17,10.73214340209961,14.534272193908691,25.56999969482422
2010-11-18,11.01535701751709,14.858306884765625,25.84000015258789
2010-11-19,10.954643249511719,14.715592384338379,25.690000534057617
2010-11-22,11.191429138183594,14.725305557250977,25.729999542236328
2010-11-23,11.026070594787598,14.520821571350098,25.1200008392334
2010-11-24,11.242856979370117,14.818705558776855,25.3700008392334
2010-11-26,11.25,14.69491958618164,25.25
2010-11-29,11.31678581237793,14.498406410217285,25.309999465942383
2010-11-30,11.112500190734863,13.84087085723877,25.260000228881836
2010-12-01,11.300000190734863,14.056063652038574,26.040000915527344
2010-12-02,11.362500190734863,14.242116928100586,26.889999389648438
2010-12-03,11.337142944335938,14.271507263183594,27.020000457763672
2010-12-06,11.433929443359375,14.405006408691406,26.84000015258789
2010-12-07,11.364643096923828,14.623686790466309,26.8700008392334
2010-12-08,11.464642524719238,14.708369255065918,27.229999542236328
2010-12-09,11.420000076293945,14.732279777526855,27.079999923706055
2010-12-10,11.44857120513916,14.749963760375977,27.34000015258789
2010-12-13,11.488213539123535,14.809988975524902,27.25
2010-12-14,11.438928604125977,14.817211151123047,27.6200008392334
2010-12-15,11.441429138183594,14.702391624450684,27.850000381469727
2010-12-16,11.473214149475098,14.737509727478027,27.989999771118164
2010-12-17,11.450357437133789,14.714844703674316,27.899999618530273
2010-12-20,11.507499694824219,14.82094669342041,27.809999465942383
2010-12-21,11.578571319580078,15.0204496383667,28.06999969482422
2010-12-22,11.6128568649292,15.080723762512207,28.190000534057617
2010-12-23,11.557143211364746,15.049341201782227,28.299999237060547
2010-12-27,11.59571361541748,15.003264427185059,28.06999969482422
2010-12-28,11.623929023742676,14.917086601257324,28.010000228881836
2010-12-29,11.617500305175781,14.968893051147461,27.969999313354492
2010-12-30,11.559286117553711,14.915593147277832,27.850000381469727
2010-12-31,11.520000457763672,14.79379940032959,27.90999984741211
2011-01-03,11.770357131958008,15.052330017089844,27.979999542236328
2011-01-04,11.831786155700684,14.996788024902344,28.09000015258789
2011-01-05,11.928570747375488,15.169890403747559,28.0
2011-01-06,11.918929100036621,15.28022575378418,28.81999969482422
2011-01-07,12.00428581237793,15.353450775146484,28.600000381469727
2011-01-10,12.23035717010498,15.2979097366333,28.219999313354492
2011-01-11,12.20142936706543,15.342741966247559,28.110000610351562
2011-01-12,12.300713539123535,15.364160537719727,28.549999237060547
2011-01-13,12.34571361541748,15.359678268432617,28.190000534057617
2011-01-14,12.445713996887207,15.546229362487793,28.299999237060547
2011-01-18,12.166070938110352,15.931036949157715,28.65999984741211
2011-01-19,12.101428985595703,15.734771728515625,28.469999313354492
2011-01-20,11.881428718566895,15.610736846923828,28.350000381469727
2011-01-21,11.668571472167969,15.238632202148438,28.020000457763672
2011-01-24,12.051786422729492,15.219951629638672,28.3799991607666
2011-01-25,12.192856788635254,15.439878463745117,28.450000762939453
2011-01-26,12.280357360839844,15.35494613647461,28.780000686645508
2011-01-27,12.257499694824219,15.36216926574707,28.8700008392334
2011-01-28,12.003570556640625,14.968644142150879,27.75
2011-01-31,12.118571281433105,14.952953338623047,27.729999542236328
2011-02-01,12.322500228881836,15.218955993652344,27.989999771118164
2011-02-02,12.29714298248291,15.242865562438965,27.940000534057617
2011-02-03,12.265713691711426,15.196788787841797,27.649999618530273
2011-02-04,12.375,15.217460632324219,27.770000457763672
2011-02-07,12.567143440246582,15.299901962280273,28.200000762939453
2011-02-08,12.685713768005371,15.401769638061523,28.280000686645508
2011-02-09,12.791428565979004,15.35494613647461,27.969999313354492
2011-02-10,12.662142753601074,15.353450775146484,27.5
2011-02-11,12.744643211364746,15.55419921875,27.25
2011-02-14,12.82785701751709,15.645108222961426,27.229999542236328
2011-02-15,12.853570938110352,15.54548168182373,26.959999084472656
2011-02-16,12.968929290771484,15.547224998474121,27.020000457763672
2011-02-17,12.796428680419922,15.573127746582031,27.209999084472656
2011-02-18,12.520000457763672,15.693178176879883,27.059999465942383
2011-02-22,12.09321403503418,15.198283195495605,26.59000015258789
2011-02-23,12.236429214477539,15.225929260253906,26.59000015258789
2011-02-24,12.24571418762207,15.163662910461426,26.770000457763672
2011-02-25,12.434286117553711,15.194048881530762,26.549999237060547
2011-02-28,12.614643096923828,15.277734756469727,26.579999923706055
2011-03-01,12.475357055664062,14.962915420532227,26.15999984741211
2011-03-02,12.575714111328125,14.963663101196289,26.079999923706055
2011-03-03,12.841428756713867,15.182093620300293,26.200000762939453
2011-03-04,12.85714340209961,14.959427833557129,25.950000762939453
2011-03-07,12.691429138183594,14.736265182495117,25.719999313354492
2011-03-08,12.705714225769043,14.752453804016113,25.90999984741211
2011-03-09,12.588213920593262,14.739005088806152,25.889999389648438
2011-03-10,12.381071090698242,14.453325271606445,25.40999984741211
2011-03-11,12.571070671081543,14.363910675048828,25.68000030517578
2011-03-14,12.627142906188965,14.196537971496582,25.690000534057617
2011-03-15,12.336786270141602,14.18582820892334,25.389999389648438
2011-03-16,11.786070823669434,13.87549114227295,24.790000915527344
2011-03-17,11.95142936706543,13.98159408569336,24.780000686645508
2011-03-18,11.809642791748047,13.974122047424316,24.799999237060547
2011-03-21,12.117856979370117,14.35867977142334,25.329999923706055
2011-03-22,12.185713768005371,14.379103660583496,25.299999237060547
2011-03-23,12.11392879486084,14.499651908874512,25.540000915527344
2011-03-24,12.320357322692871,14.617460250854492,25.809999465942383
2011-03-25,12.555000305175781,14.439377784729004,25.6200008392334
2011-03-28,12.515713691711426,14.330286979675293,25.40999984741211
2011-03-29,12.534285545349121,14.48894214630127,25.489999771118164
2011-03-30,12.451070785522461,14.491682052612305,25.610000610351562
2011-03-31,12.446785926818848,14.614221572875977,25.389999389648438
2011-04-01,12.305713653564453,14.739751815795898,25.479999542236328
2011-04-04,12.185357093811035,14.637136459350586,25.549999237060547
2011-04-05,12.103214263916016,14.174121856689453,25.780000686645508
2011-04-06,12.072856903076172,14.300896644592285,26.149999618530273
2011-04-07,12.074286460876465,14.445853233337402,26.200000762939453
2011-04-08,11.966428756713867,14.400025367736816,26.06999969482422
2011-04-11,11.814286231994629,14.380349159240723,25.979999542236328
2011-04-12,11.871429443359375,14.211979866027832,25.639999389648438
2011-04-13,12.004643440246582,14.353200912475586,25.6299991607666
2011-04-14,11.872142791748047,14.40874195098877,25.420000076293945
2011-04-15,11.694999694824219,13.217955589294434,25.3700008392334
2011-04-18,11.851785659790039,13.12181568145752,25.079999923706055
2011-04-19,12.066429138183594,12.989562034606934,25.149999618530273
2011-04-20,12.228928565979004,13.094169616699219,25.760000228881836
2011-04-21,12.524999618530273,13.078478813171387,25.520000457763672
2011-04-25,12.607500076293945,13.07723331451416,25.610000610351562
2011-04-26,12.515000343322754,13.270757675170898,26.190000534057617
2011-04-27,12.505356788635254,13.393796920776367,26.3799991607666
2011-04-28,12.383929252624512,13.399026870727539,26.709999084472656
2011-04-29,12.504643440246582,13.551705360412598,25.920000076293945
2011-05-02,12.367142677307129,13.413722038269043,25.65999984741211
2011-05-03,12.435713768005371,13.297408103942871,25.809999465942383
2011-05-04,12.48464298248291,13.344731330871582,26.059999465942383
2011-05-05,12.383929252624512,13.306873321533203,25.790000915527344
2011-05-06,12.380714416503906,13.332526206970215,25.8700008392334
2011-05-09,12.414285659790039,13.391803741455078,25.829999923706055
2011-05-10,12.48035717010498,13.515838623046875,25.670000076293945
2011-05-11,12.401070594787598,13.336261749267578,25.360000610351562
2011-05-12,12.3774995803833,13.326299667358398,25.31999969482422
2011-05-13,12.160714149475098,13.189312934875488,25.030000686645508
2011-05-16,11.903571128845215,12.912101745605469,24.56999969482422
2011-05-17,12.005000114440918,13.2119779586792,24.520000457763672
2011-05-18,12.138214111328125,13.195789337158203,24.690000534057617
2011-05-19,12.161786079406738,13.23165512084961,24.719999313354492
2011-05-20,11.972143173217773,13.05182933807373,24.489999771118164
2011-05-23,11.942856788635254,12.911355018615723,24.170000076293945
2011-05-24,11.86392879486084,12.908117294311523,24.149999618530273
2011-05-25,12.027856826782227,12.943236351013184,24.190000534057617
2011-05-26,11.964285850524902,12.904878616333008,24.670000076293945
2011-05-27,12.0503568649292,12.973871231079102,24.760000228881836
2011-05-31,12.422499656677246,13.17611312866211,25.010000228881836
2011-06-01,12.339642524719238,13.09093189239502,24.43000030517578
2011-06-02,12.360713958740234,13.152201652526855,24.219999313354492
2011-06-03,12.265713691711426,13.028166770935059,23.90999984741211
2011-06-06,12.072856903076172,12.977855682373047,24.010000228881836
2011-06-07,11.85857105255127,12.927294731140137,24.059999465942383
2011-06-08,11.865714073181152,12.930782318115234,23.940000534057617
2011-06-09,11.838929176330566,12.870010375976562,23.959999084472656
2011-06-10,11.639286041259766,12.690183639526367,23.709999084472656
2011-06-13,11.664285659790039,12.57112979888916,24.040000915527344
2011-06-14,11.872857093811035,12.66179084777832,24.219999313354492
2011-06-15,11.66964340209961,12.526796340942383,23.739999771118164
2011-06-16,11.6128568649292,12.462536811828613,24.0
2011-06-17,11.437856674194336,12.080220222473145,24.260000228881836
2011-06-20,11.261428833007812,12.069260597229004,24.469999313354492
2011-06-21,11.617856979370117,12.278974533081055,24.760000228881836
2011-06-22,11.521785736083984,12.12978458404541,24.649999618530273
2011-06-23,11.829643249511719,11.960667610168457,24.6299991607666
2011-06-24,11.655357360839844,11.827667236328125,24.299999237060547
2011-06-27,11.85857105255127,12.024928092956543,25.200000762939453
2011-06-28,11.973570823669434,12.295165061950684,25.799999237060547
2011-06-29,11.930000305175781,12.392799377441406,25.6200008392334
2011-06-30,11.988213539123535,12.612225532531738,26.0
2011-07-01,12.259285926818848,12.9771089553833,26.020000457763672
2011-07-05,12.479642868041992,13.261293411254883,26.030000686645508
2011-07-06,12.562856674194336,13.334020614624023,26.329999923706055
2011-07-07,12.757143020629883,13.613970756530762,26.770000457763672
2011-07-08,12.846785545349121,13.25008487701416,26.920000076293945
2011-07-11,12.64285659790039,13.13277530670166,26.6299991607666
2011-07-12,12.633929252624512,13.300396919250488,26.540000915527344
2011-07-13,12.786429405212402,13.40625,26.6299991607666
2011-07-14,12.77750015258789,13.17411994934082,26.469999313354492
2011-07-15,13.032856941223145,14.884708404541016,26.780000686645508
2011-07-18,13.350000381469727,14.81795883178711,26.59000015258789
2011-07-19,13.458929061889648,15.007497787475586,27.540000915527344
2011-07-20,13.817856788635254,14.828169822692871,27.059999465942383
2011-07-21,13.831786155700684,15.118083953857422,27.100000381469727
2011-07-22,14.046428680419922,15.39803409576416,27.530000686645508
2011-07-25,14.23214340209961,15.41671371459961,27.90999984741211
2011-07-26,14.407500267028809,15.504883766174316,28.079999923706055
2011-07-27,14.021071434020996,15.123811721801758,27.329999923706055
2011-07-28,13.993571281433105,15.21646499633789,27.719999313354492
2011-07-29,13.945713996887207,15.03589153289795,27.399999618530273
2011-08-01,14.16964340209961,15.112604141235352,27.270000457763672
2011-08-02,13.889642715454102,14.754695892333984,26.799999237060547
2011-08-03,14.020357131958008,14.973127365112305,26.920000076293945
2011-08-04,13.477499961853027,14.384084701538086,25.940000534057617
2011-08-05,13.343570709228516,14.421942710876465,25.68000030517578
2011-08-08,12.614643096923828,13.599526405334473,24.479999542236328
2011-08-09,13.357500076293945,14.281719207763672,25.579999923706055
2011-08-10,12.98892879486084,13.673996925354004,24.200000762939453
2011-08-11,13.346428871154785,14.000772476196289,25.190000534057617
2011-08-12,13.463929176330566,14.041619300842285,25.100000381469727
2011-08-15,13.693214416503906,13.878728866577148,25.510000228881836
2011-08-16,13.588570594787598,13.424680709838867,25.350000381469727
2011-08-17,13.587142944335938,13.278977394104004,25.25
2011-08-18,13.073213577270508,12.57486629486084,24.670000076293945
2011-08-19,12.715356826782227,12.22716999053955,24.049999237060547
2011-08-22,12.729999542236328,12.407743453979492,23.979999542236328
2011-08-23,13.342857360839844,12.922064781188965,24.719999313354492
2011-08-24,13.4350004196167,13.033397674560547,24.899999618530273
2011-08-25,13.347143173217773,12.9524507522583,24.56999969482422
2011-08-26,13.699286460876465,13.122314453125,25.25
2011-08-29,13.927499771118164,13.426673889160156,25.84000015258789
2011-08-30,13.928214073181152,13.467021942138672,26.229999542236328
2011-08-31,13.743928909301758,13.473498344421387,26.600000381469727
2011-09-01,13.608214378356934,13.262787818908691,26.209999084472656
2011-09-02,13.358928680419922,13.072003364562988,25.799999237060547
2011-09-06,13.562143325805664,13.00575065612793,25.510000228881836
2011-09-07,13.711786270141602,13.300894737243652,26.0
2011-09-08,13.71928596496582,13.324057579040527,26.219999313354492
2011-09-09,13.481429100036621,13.07225227355957,25.739999771118164
2011-09-12,13.569286346435547,13.203510284423828,25.889999389648438
2011-09-13,13.736429214477539,13.188566207885742,26.040000915527344
2011-09-14,13.903571128845215,13.25207805633545,26.5
2011-09-15,14.034285545349121,13.513348579406738,26.989999771118164
2011-09-16,14.303570747375488,13.61596393585205,27.1200008392334
2011-09-19,14.701070785522461,13.615715026855469,27.209999084472656
2011-09-20,14.766071319580078,13.61471939086914,26.979999542236328
2011-09-21,14.71928596496582,13.429661750793457,25.989999771118164
2011-09-22,14.350713729858398,12.96789264678955,25.059999465942383
2011-09-23,14.439286231994629,13.088689804077148,25.059999465942383
2011-09-26,14.39892864227295,13.247594833374023,25.440000534057617
2011-09-27,14.259285926818848,13.433149337768555,25.670000076293945
2011-09-28,14.178929328918457,13.171628952026367,25.579999923706055
2011-09-29,13.948928833007812,13.13825511932373,25.450000762939453
2011-09-30,13.618571281433105,12.82791805267334,24.889999389648438
2011-10-03,13.378570556640625,12.341739654541016,24.530000686645508
2011-10-04,13.303570747375488,12.50064468383789,25.34000015258789
2011-10-05,13.508929252624512,12.570383071899414,25.889999389648438
2011-10-06,13.477499961853027,12.81969928741455,26.34000015258789
2011-10-07,13.20714282989502,12.829910278320312,26.25
2011-10-10,13.88607120513916,13.379101753234863,26.940000534057617
2011-10-11,14.29607105255127,13.528791427612305,27.0
2011-10-12,14.36392879486084,13.661293983459473,26.959999084472656
2011-10-13,14.586786270141602,13.922565460205078,27.18000030517578
2011-10-14,15.071429252624512,14.736763000488281,27.270000457763672
2011-10-17,14.999643325805664,14.505878448486328,26.979999542236328
2011-10-18,15.079999923706055,14.707621574401855,27.309999465942383
2011-10-19,14.236429214477539,14.463288307189941,27.1299991607666
